#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D8BE
#Date Time: 2024-05-13 11:46:15.173
#Sample rate: 7447.13Hz
#Samples: 8000
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 3 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 600 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 700 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Custom
#Type: Custom1
#Frequency: 200 mHz
#Period: 5 s
#Amplitude: 500 mV
#Offset: 1.5 V
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.23002164,1.506007800203394,1.857035416902291
0.23015592,1.509694321285228,1.857035416902291
0.2302902,1.509694321285228,1.868056516224357
0.23042448,1.509694321285228,1.879077615546422
0.23055876,1.509694321285228,1.8754039157724
0.23069304,1.509694321285228,1.893772414642509
0.23082732,1.506007800203394,1.901119814190553
0.2309616,1.506007800203394,1.897446114416531
0.23109588,1.506007800203394,1.893772414642509
0.23123016,1.509694321285228,1.890098714868487
0.23136444,1.509694321285228,1.8754039157724
0.23149872,1.506007800203394,1.868056516224357
0.231633,1.509694321285228,1.879077615546422
0.23176728,1.509694321285228,1.886425015094466
0.23190156,1.509694321285228,1.864382816450335
0.23203584,1.506007800203394,1.838666918032183
0.23217012,1.509694321285228,1.823972118936096
0.2323044,1.506007800203394,1.816624719388052
0.23243868,1.509694321285228,1.805603620065987
0.23257296,1.506007800203394,1.801929920291965
0.23270724,1.509694321285228,1.794582520743921
0.23284152,1.506007800203394,1.798256220517943
0.2329758,1.506007800203394,1.798256220517943
0.23311008,1.509694321285228,1.798256220517943
0.23324436,1.509694321285228,1.794582520743921
0.23337864,1.509694321285228,1.7909088209699
0.23351292,1.509694321285228,1.794582520743921
0.2336472,1.506007800203394,1.816624719388052
0.23378148,1.509694321285228,1.838666918032183
0.23391576,1.506007800203394,1.834993218258161
0.23405004,1.509694321285228,1.842340617806204
0.23418432,1.509694321285228,1.85336171712827
0.2343186,1.506007800203394,1.842340617806204
0.23445288,1.506007800203394,1.857035416902291
0.23458716,1.506007800203394,1.860709116676313
0.23472144,1.509694321285228,1.868056516224357
0.23485572,1.509694321285228,1.886425015094466
0.23499,1.509694321285228,1.893772414642509
0.23512428,1.506007800203394,1.890098714868487
0.23525856,1.506007800203394,1.890098714868487
0.23539284,1.506007800203394,1.864382816450335
0.23552712,1.509694321285228,1.868056516224357
0.2356614,1.506007800203394,1.860709116676313
0.23579568,1.506007800203394,1.882751315320444
0.23592996,1.506007800203394,1.879077615546422
0.23606424,1.509694321285228,1.864382816450335
0.23619852,1.509694321285228,1.849688017354248
0.2363328,1.509694321285228,1.834993218258161
0.23646708,1.509694321285228,1.820298419162074
0.23660136,1.509694321285228,1.816624719388052
0.23673564,1.509694321285228,1.809277319840009
0.23686992,1.509694321285228,1.809277319840009
0.2370042,1.509694321285228,1.809277319840009
0.23713848,1.509694321285228,1.809277319840009
0.23727276,1.509694321285228,1.81295101961403
0.23740704,1.509694321285228,1.809277319840009
0.23754132,1.509694321285228,1.809277319840009
0.2376756,1.509694321285228,1.816624719388052
0.23780988,1.509694321285228,1.842340617806204
