#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D8BE
#Date Time: 2024-05-13 11:14:20.526
#Sample rate: 7727.98Hz
#Samples: 8000
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 3 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 600 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 700 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Custom
#Type: Custom1
#Frequency: 200 mHz
#Period: 5 s
#Amplitude: 500 mV
#Offset: 1.65 V
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.0447724,1.653468643476742,2.070110003795554
0.0449018,1.653468643476742,2.073783703569576
0.0450312,1.657155164558575,2.077457403343598
0.0451606,1.657155164558575,2.088478502665663
0.04529,1.653468643476742,2.092152202439685
0.0454194,1.653468643476742,2.077457403343598
0.0455488,1.653468643476742,2.099499601987728
0.0456782,1.653468643476742,2.10317330176175
0.0458076,1.653468643476742,2.110520701309794
0.045937,1.653468643476742,2.095825902213706
0.0460664,1.653468643476742,2.066436304021532
0.0461958,1.653468643476742,2.051741504925445
0.0463252,1.653468643476742,2.088478502665663
0.0464546,1.653468643476742,2.081131103117619
0.046584,1.653468643476742,2.077457403343598
0.0467134,1.653468643476742,2.081131103117619
0.0468428,1.653468643476742,2.092152202439685
0.0469722,1.657155164558575,2.092152202439685
0.0471016,1.653468643476742,2.092152202439685
0.047231,1.653468643476742,2.092152202439685
0.0473604,1.653468643476742,2.092152202439685
0.0474898,1.653468643476742,2.092152202439685
0.0476192,1.657155164558575,2.088478502665663
0.0477486,1.653468643476742,2.092152202439685
0.047878,1.653468643476742,2.092152202439685
0.0480074,1.653468643476742,2.081131103117619
0.0481368,1.653468643476742,2.081131103117619
0.0482662,1.653468643476742,2.092152202439685
0.0483956,1.653468643476742,2.092152202439685
0.048525,1.653468643476742,2.092152202439685
0.0486544,1.653468643476742,2.081131103117619
0.0487838,1.653468643476742,2.081131103117619
0.0489132,1.653468643476742,2.077457403343598
0.0490426,1.653468643476742,2.081131103117619
0.049172,1.653468643476742,2.084804802891641
0.0493014,1.653468643476742,2.10317330176175
0.0494308,1.653468643476742,2.092152202439685
0.0495602,1.653468643476742,2.084804802891641
0.0496896,1.653468643476742,2.10317330176175
0.049819,1.653468643476742,2.106847001535772
0.0499484,1.653468643476742,2.10317330176175
0.0500778,1.653468643476742,2.095825902213706
0.0502072,1.653468643476742,2.070110003795554
0.0503366,1.653468643476742,2.070110003795554
0.050466,1.653468643476742,2.084804802891641
0.0505954,1.653468643476742,2.084804802891641
0.0507248,1.653468643476742,2.081131103117619
0.0508542,1.653468643476742,2.081131103117619
0.0509836,1.653468643476742,2.092152202439685
0.051113,1.653468643476742,2.092152202439685
0.0512424,1.653468643476742,2.092152202439685
0.0513718,1.653468643476742,2.092152202439685
